,cross_correlation,max_amplitude_difference,p_wave_onset_difference
611,0.025449671422965572,0.5193599824188863,286
612,0.830719800555978,0.5613639820485905,222
613,0.24821206886835123,0.46625058721169343,19
614,0.8445088100260599,0.4758745531969649,95
615,0.9485900007189869,0.5774967388749808,1
616,0.6757487134032031,0.4360342556684213,220
617,0.9880324068572685,0.5844171111837566,360
618,0.616858463489808,0.5101430613046325,190
619,0.9812470012556356,0.5713205110430792,585
620,0.9472956167305279,0.602779024362975,5
621,0.9912947106071806,0.5865780961754286,9
622,0.8419790034857212,0.4828956714454311,124
623,0.579691182491484,0.28433239702567176,99
624,0.007368901407902209,1.2114460904145778,2567
625,0.020623377626951447,0.3652823533411549,592
626,0.9690219037466226,0.6197601359110034,7
627,0.9987397973309974,0.5898490649999253,2
628,0.7482335106472152,0.4216722605369041,198
629,0.4499325565813417,0.8535588929639594,135
630,0.9774388022637153,0.6017631208216183,23
631,0.8495543411358376,0.6239687353899168,123
632,0.972495301226864,0.5901454593336907,9
633,0.6197991481367171,0.8186350921310487,325
